Báo cáo Dịch vụ Hiển thị trả theo CPC - Shopee Việt Nam
Tên đăng nhập,aromastory.official
Tên gian hàng,Aroma Story - Góc Hương Thơm
Mã Người bán,434961385
Thời gian tạo báo cáo,05/07/2026 15:56
Khoảng thời gian,18/06/2026 - 18/06/2026

Thứ tự,Tên Dịch vụ Hiển thị,Trạng thái,Loại Dịch vụ Hiển thị,Mã sản phẩm,Cài đặt Đối tượng,Nội dung Dịch vụ Hiển thị,Phương thức đấu thầu,Vị trí,Ngày bắt đầu,Ngày kết thúc,Số lượt xem,Số lượt click,Tỷ Lệ Click,Add to Cart,Add to Cart Rate,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,Doanh số,Doanh số trực tiếp,Chi phí,ROAS,ROAS trực tiếp,ACOS,ACOS trực tiếp,Lượt xem Sản phẩm,Lượt clicks Sản phẩm,Tỷ lệ Click Sản phẩm,Voucher Amount,Vouchered Sales
1,Set Quà Other 01,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,19/12/2025 00:00:00,Không giới hạn,665,10,1.50%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,4054,0.00,0.00,0.00%,0.00%,-,-,-,0,0
2,Nước Hoa All,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,15/06/2026 00:00:00,Không giới hạn,555,5,0.90%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,10764,0.00,0.00,0.00%,0.00%,-,-,-,0,0
3,Nến Other,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,25/09/2025 00:00:00,Không giới hạn,543,9,1.66%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,25496,0.00,0.00,0.00%,0.00%,-,-,-,0,0
4,Nến Thơm - 2,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,03/04/2026 00:00:00,Không giới hạn,246,11,4.47%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,3273,0.00,0.00,0.00%,0.00%,-,-,-,0,0
5,Tinh dầu 10ml,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,15/06/2026 00:00:00,Không giới hạn,671,24,3.58%,-,-,2,1,8.33%,4.17%,31964.25,63928.50,2,1,258400,79000,63928,4.04,1.24,24.74%,80.92%,-,-,-,0,0
6,"Nến Thơm Quà Tặng Cao Cấp, Tự Nhiên Aroma Story Giúp Thư Giãn, Dễ Ngủ Với Nhiều Hương, Size Đa Dạng [84]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,12853667421,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,18/06/2026 00:00:00,Không giới hạn,1478,49,3.32%,6,12.24%,4,3,8.16%,6.12%,58435.38,77913.84,5,4,1280659,1114759,233742,5.48,4.77,18.25%,20.97%,-,-,-,0,0
7,"Nến Thơm Thủy Tinh Cao Cấp, Tự Nhiên Giúp Dễ Ngủ, Thư Giãn Aroma Story Nhiều Hương Size 50g/100g [23]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,19817897603,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,15/06/2026 00:00:00,Không giới hạn,1118,35,3.13%,1,2.86%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,23848,0.00,0.00,0.00%,0.00%,-,-,-,0,0
8,"[HOT DEAL 10ml 39K - 100ml 149K] Nước Hoa Tóc Aroma Story Giúp Thơm Mượt Tóc, Tránh Bết, Khử Mùi, Size 10ml/100ml [20]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,23623269794,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,26/03/2026 00:00:00,Không giới hạn,467,16,3.43%,2,12.50%,1,1,6.25%,6.25%,16533.20,16533.20,2,2,78000,78000,16533,4.72,4.72,21.20%,21.20%,-,-,-,0,0
9,"Xịt Thơm Phòng, Quần Áo Aroma Story Giúp Khử Mùi, Làm Thơm Không Gian Nhiều Hương Size  200ml [18]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,17283386401,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,06/06/2026 00:00:00,Không giới hạn,389,9,2.31%,2,22.22%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,7673,0.00,0.00,0.00%,0.00%,-,-,-,0,0
10,"Xịt Thơm Phòng, Quấn Áo Trà Trắng & Sung Aroma Story, Nước Hoa Xịt Thơm Size 200ml [9]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,22945218685,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,06/06/2026 00:00:00,Không giới hạn,274,6,2.19%,0,0.00%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,12462,0.00,0.00,0.00%,0.00%,-,-,-,0,0
