Báo cáo Dịch vụ Hiển thị trả theo CPC - Shopee Việt Nam
Tên đăng nhập,aromastory.official
Tên gian hàng,Aroma Story - Góc Hương Thơm
Mã Người bán,434961385
Thời gian tạo báo cáo,05/07/2026 15:57
Khoảng thời gian,23/06/2026 - 23/06/2026

Thứ tự,Tên Dịch vụ Hiển thị,Trạng thái,Loại Dịch vụ Hiển thị,Mã sản phẩm,Cài đặt Đối tượng,Nội dung Dịch vụ Hiển thị,Phương thức đấu thầu,Vị trí,Ngày bắt đầu,Ngày kết thúc,Số lượt xem,Số lượt click,Tỷ Lệ Click,Add to Cart,Add to Cart Rate,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,Doanh số,Doanh số trực tiếp,Chi phí,ROAS,ROAS trực tiếp,ACOS,ACOS trực tiếp,Lượt xem Sản phẩm,Lượt clicks Sản phẩm,Tỷ lệ Click Sản phẩm,Voucher Amount,Vouchered Sales
1,Set Quà Other 01,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,19/12/2025 00:00:00,Không giới hạn,1893,42,2.22%,-,-,4,4,9.52%,9.52%,14299.39,14299.39,4,4,738519,738519,57198,12.91,12.91,7.74%,7.74%,-,-,-,93996,342471
2,Nến Thơm - 2,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,03/04/2026 00:00:00,Không giới hạn,1665,47,2.82%,-,-,6,3,12.77%,6.38%,24973.86,49947.71,6,3,1038131,677994,149843,6.93,4.52,14.43%,22.10%,-,-,-,0,0
3,Nước Hoa All,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,15/06/2026 00:00:00,Không giới hạn,1319,39,2.96%,-,-,1,1,2.56%,2.56%,94271.19,94271.19,1,1,271754,271754,94271,2.88,2.88,34.69%,34.69%,-,-,-,0,0
4,TDKT - Other 1,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,19/06/2026 00:00:00,Không giới hạn,780,23,2.95%,-,-,1,1,4.35%,4.35%,23493.48,23493.48,1,1,114000,114000,23493,4.85,4.85,20.61%,20.61%,-,-,-,34200,114000
5,Nến Other,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,25/09/2025 00:00:00,Không giới hạn,637,17,2.67%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,26620,0.00,0.00,0.00%,0.00%,-,-,-,0,0
6,"Nến Thơm Quà Tặng Cao Cấp, Tự Nhiên Aroma Story Giúp Thư Giãn, Dễ Ngủ Với Nhiều Hương, Size Đa Dạng [84]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,12853667421,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,18/06/2026 00:00:00,Không giới hạn,3594,113,3.14%,18,15.93%,9,7,7.96%,6.19%,61319.32,78839.12,15,8,2584007,2166328,551874,4.68,3.93,21.36%,25.48%,-,-,-,0,0
7,"[23 Hương]Tinh Dầu Nước Hoa Thơm Phòng Cắm Que Khuếch Tán Aroma Story Nhiều Hương, Size 50ml/100ml [100]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,16214155821,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,22/06/2026 00:00:00,Không giới hạn,2606,64,2.46%,10,15.62%,4,4,6.25%,6.25%,72253.27,72253.27,7,7,1825966,1825966,289013,6.32,6.32,15.83%,15.83%,-,-,-,0,0
8,"Nến Thơm Thủy Tinh Cao Cấp, Tự Nhiên Giúp Dễ Ngủ, Thư Giãn Aroma Story Nhiều Hương Size 50g/100g [23]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,19817897603,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,15/06/2026 00:00:00,Không giới hạn,1515,63,4.16%,4,6.35%,1,1,1.59%,1.59%,96420.90,96420.90,2,2,320234,320234,96421,3.32,3.32,30.11%,30.11%,-,-,-,0,0
9,"[HOT DEAL 10ml 39K - 100ml 149K] Nước Hoa Tóc Aroma Story Giúp Thơm Mượt Tóc, Tránh Bết, Khử Mùi, Size 10ml/100ml [20]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,23623269794,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,26/03/2026 00:00:00,Không giới hạn,1225,59,4.82%,6,10.17%,4,4,6.78%,6.78%,14448.56,14448.56,8,8,307200,307200,57794,5.32,5.32,18.81%,18.81%,-,-,-,26562,268200
10,"[HOT] Set Quà Tặng Nến Thơm Aroma Story Dành Tặng Người Yêu, Sinh Nhật, Kỷ Niệm [51]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,24985987515,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,23/06/2026 00:00:00,Không giới hạn,529,16,3.02%,1,6.25%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,16680,0.00,0.00,0.00%,0.00%,-,-,-,0,0
