Báo cáo Dịch vụ Hiển thị trả theo CPC - Shopee Việt Nam
Tên đăng nhập,aromastory.official
Tên gian hàng,Aroma Story - Góc Hương Thơm
Mã Người bán,434961385
Thời gian tạo báo cáo,30/07/2026 08:25
Khoảng thời gian,29/07/2026 - 29/07/2026

Thứ tự,Tên Dịch vụ Hiển thị,Trạng thái,Loại Dịch vụ Hiển thị,Mã sản phẩm,Cài đặt Đối tượng,Nội dung Dịch vụ Hiển thị,Phương thức đấu thầu,Vị trí,Ngày bắt đầu,Ngày kết thúc,Số lượt xem,Số lượt click,Tỷ Lệ Click,Add to Cart,Add to Cart Rate,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,Doanh số,Doanh số trực tiếp,Chi phí,ROAS,ROAS trực tiếp,ACOS,ACOS trực tiếp,Lượt xem Sản phẩm,Lượt clicks Sản phẩm,Tỷ lệ Click Sản phẩm,Voucher Amount,Vouchered Sales
1,Nước Hoa All,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,15/06/2026 00:00:00,Không giới hạn,3594,70,1.95%,-,-,6,6,8.57%,8.57%,43114.84,43114.84,6,6,1132650,1132650,258689,4.38,4.38,22.84%,22.84%,-,-,-,0,0
2,NẾN TOP 1 - V1,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,24/07/2026 00:00:00,Không giới hạn,1535,47,3.06%,-,-,2,2,4.26%,4.26%,49837.15,49837.15,2,2,493500,493500,99674,4.95,4.95,20.20%,20.20%,-,-,-,0,0
3,TDKT - Other 1,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,19/06/2026 00:00:00,Không giới hạn,1156,21,1.82%,-,-,1,1,4.76%,4.76%,93938.43,93938.43,1,1,465000,465000,93938,4.95,4.95,20.20%,20.20%,-,-,-,0,0
4,Nến Thơm Others,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,03/04/2026 00:00:00,Không giới hạn,1138,20,1.76%,-,-,2,1,10.00%,5.00%,48906.12,97812.24,2,1,429572,303212,97812,4.39,3.10,22.77%,32.26%,-,-,-,0,0
5,"Nến Đế, Túi, Thiệp",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,08/07/2026 00:00:00,Không giới hạn,857,25,2.92%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,50884,0.00,0.00,0.00%,0.00%,-,-,-,0,0
6,Nến Thơm TOP 2,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,08/07/2026 00:00:00,Không giới hạn,515,11,2.14%,-,-,1,1,9.09%,9.09%,15711.80,15711.80,1,1,67200,67200,15712,4.28,4.28,23.38%,23.38%,-,-,-,0,0
7,"[23 Hương]Tinh Dầu Nước Hoa Thơm Phòng Cắm Que Khuếch Tán Aroma Story Nhiều Hương, Size 50ml/100ml [102]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,16214155821,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,16/07/2026 00:00:00,Không giới hạn,2040,42,2.06%,5,11.90%,4,4,9.52%,9.52%,44821.75,44821.75,4,4,800522,800522,179287,4.47,4.47,22.40%,22.40%,-,-,-,0,0
8,"Xịt Thơm Phòng, Quấn Áo Trà Trắng & Sung Aroma Story, Nước Hoa Xịt Thơm Size 200ml [9]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,22945218685,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,06/06/2026 00:00:00,Không giới hạn,1945,20,1.03%,3,15.00%,3,3,15.00%,15.00%,67023.67,67023.67,12,12,1116790,1116790,201071,5.55,5.55,18.00%,18.00%,-,-,-,25858,115000
9,"Xịt Thơm Phòng, Quần Áo Aroma Story Giúp Khử Mùi, Làm Thơm Không Gian Nhiều Hương Size  200ml [18]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,17283386401,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,06/06/2026 00:00:00,Không giới hạn,418,9,2.15%,1,11.11%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,5759,0.00,0.00,0.00%,0.00%,-,-,-,0,0
10,"[HOT DEAL 10ml 39K - 100ml 149K] Nước Hoa Tóc Aroma Story Giúp Thơm Mượt Tóc, Tránh Bết, Khử Mùi, Size 10ml/100ml [20]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,23623269794,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,26/03/2026 00:00:00,Không giới hạn,171,2,1.17%,0,0.00%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,1595,0.00,0.00,0.00%,0.00%,-,-,-,0,0
