Báo cáo Dịch vụ Hiển thị trả theo CPC - Shopee Việt Nam
Tên đăng nhập,aromastory.official
Tên gian hàng,Aroma Story - Góc Hương Thơm
Mã Người bán,434961385
Thời gian tạo báo cáo,07/08/2026 08:07
Khoảng thời gian,05/08/2026 - 05/08/2026

Thứ tự,Tên Dịch vụ Hiển thị,Trạng thái,Loại Dịch vụ Hiển thị,Mã sản phẩm,Cài đặt Đối tượng,Nội dung Dịch vụ Hiển thị,Phương thức đấu thầu,Vị trí,Ngày bắt đầu,Ngày kết thúc,Số lượt xem,Số lượt click,Tỷ Lệ Click,Add to Cart,Add to Cart Rate,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,Doanh số,Doanh số trực tiếp,Chi phí,ROAS,ROAS trực tiếp,ACOS,ACOS trực tiếp,Lượt xem Sản phẩm,Lượt clicks Sản phẩm,Tỷ lệ Click Sản phẩm,Voucher Amount,Vouchered Sales
1,TDKT - Other 1,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,19/06/2026 00:00:00,Không giới hạn,3720,65,1.75%,-,-,7,5,10.77%,7.69%,42857.14,60000.00,7,5,1911674,1637674,300000,6.37,5.46,15.69%,18.32%,-,-,-,89390,550000
2,NẾN TOP 1 - V1,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,24/07/2026 00:00:00,Không giới hạn,2022,53,2.62%,-,-,5,5,9.43%,9.43%,36085.94,36085.94,5,5,986648,986648,180430,5.47,5.47,18.29%,18.29%,-,-,-,0,0
3,Nến Thơm TOP 2,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,08/07/2026 00:00:00,Không giới hạn,1132,15,1.33%,-,-,1,1,6.67%,6.67%,54053.86,54053.86,1,1,166600,166600,54054,3.08,3.08,32.45%,32.45%,-,-,-,0,0
4,Nước Hoa All,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,15/06/2026 00:00:00,Không giới hạn,1000,23,2.30%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,28961,0.00,0.00,0.00%,0.00%,-,-,-,0,0
5,Nến Thơm Others,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,03/04/2026 00:00:00,Không giới hạn,179,2,1.12%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,3394,0.00,0.00,0.00%,0.00%,-,-,-,0,0
6,"Nến Đế, Túi, Thiệp",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,08/07/2026 00:00:00,Không giới hạn,145,3,2.07%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,1572,0.00,0.00,0.00%,0.00%,-,-,-,0,0
7,"Xịt Thơm Phòng, Quấn Áo Trà Trắng & Sung Aroma Story, Nước Hoa Xịt Thơm Size 200ml [9]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,22945218685,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,06/06/2026 00:00:00,Không giới hạn,756,12,1.59%,1,8.33%,2,2,16.67%,16.67%,30728.56,30728.56,3,3,287500,287500,61457,4.68,4.68,21.38%,21.38%,-,-,-,25995,115000
8,"[HOT DEAL 10ml 39K - 100ml 149K] Nước Hoa Tóc Aroma Story Giúp Thơm Mượt Tóc, Tránh Bết, Khử Mùi, Size 10ml/100ml [20]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,23623269794,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,26/03/2026 00:00:00,Không giới hạn,359,18,5.01%,2,11.11%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,4477,0.00,0.00,0.00%,0.00%,-,-,-,0,0
9,"[23 Hương]Tinh Dầu Nước Hoa Thơm Phòng Cắm Que Khuếch Tán Aroma Story Nhiều Hương, Size 50ml/100ml [104]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,16214155821,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,05/08/2026 00:00:00,Không giới hạn,302,9,2.98%,1,11.11%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,13744,0.00,0.00,0.00%,0.00%,-,-,-,0,0
10,"Xịt Thơm Phòng, Quần Áo Aroma Story Giúp Khử Mùi, Làm Thơm Không Gian Nhiều Hương Size  200ml [18]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,17283386401,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,06/06/2026 00:00:00,Không giới hạn,176,4,2.27%,0,0.00%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,7921,0.00,0.00,0.00%,0.00%,-,-,-,0,0
