Báo cáo Dịch vụ Hiển thị trả theo CPC - Shopee Việt Nam
Tên đăng nhập,aromastory_official
Tên gian hàng,Aroma Story - The Art Of Scent
Mã Người bán,727941567
Thời gian tạo báo cáo,05/07/2026 16:22
Khoảng thời gian,06/04/2026 - 06/04/2026

Thứ tự,Tên Dịch vụ Hiển thị,Trạng thái,Loại Dịch vụ Hiển thị,Mã sản phẩm,Cài đặt Đối tượng,Nội dung Dịch vụ Hiển thị,Phương thức đấu thầu,Vị trí,Ngày bắt đầu,Ngày kết thúc,Số lượt xem,Số lượt click,Tỷ Lệ Click,Add to Cart,Add to Cart Rate,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,Doanh số,Doanh số trực tiếp,Chi phí,ROAS,ROAS trực tiếp,ACOS,ACOS trực tiếp,Lượt xem Sản phẩm,Lượt clicks Sản phẩm,Tỷ lệ Click Sản phẩm,Voucher Amount,Vouchered Sales
1,TD 10ml - 1,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,03/04/2026 00:00:00,Không giới hạn,270,0,0.00%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00%,0.00%,-,-,-,0,0
2,XP All,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,02/04/2026 00:00:00,Không giới hạn,302,7,2.32%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,7613,0.00,0.00,0.00%,0.00%,-,-,-,0,0
3,XP Other 01,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,02/04/2026 00:00:00,Không giới hạn,79,1,1.27%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,222,0.00,0.00,0.00%,0.00%,-,-,-,0,0
4,"SET Quà ""NẾN THƠM KHẮC TÊN THEO YÊU CẦU"" Aroma Story, Dùng Làm Quà Tặng Dịp Đặc Biệt, Sinh Nhật, 20/10, Tốt Nghiệp,... [2]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,42325105860,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,14/11/2025 00:00:00,Không giới hạn,1237,16,1.29%,0,0.00%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,13677,0.00,0.00,0.00%,0.00%,-,-,-,0,0
5,"Set Quà Tặng Nến Thơm Cho Người Yêu, Kỷ Niệm, Sinh Nhật, Tốt Nghiệp Aroma Story [27]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,18677267585,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,07/03/2026 00:00:00,Không giới hạn,10170,167,1.64%,0,0.00%,11,10,6.59%,5.99%,29114.83,32026.31,16,15,1630400,1630400,320263,5.09,5.09,19.64%,19.64%,-,-,-,0,0
6,"Nến Thơm Quà Tặng Aroma Story Cho Bạn Bè, Người Yêu Nhân Dịp Sinh Nhật, Kỷ Niệm Và Tốt Nghiệp [22]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,28531126924,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,05/02/2026 00:00:00,Không giới hạn,2960,55,1.86%,0,0.00%,2,1,3.64%,1.82%,34076.82,68153.65,3,2,301150,301150,68154,4.42,4.42,22.63%,22.63%,-,-,-,0,0
7,"Nến Thơm Cao Cấp Aroma Story Nhiều Hương Cốc Gốm Sứ, Xi Măng, Thủy Tinh Size 100g - 250g [27]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,18782963681,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,07/03/2026 00:00:00,Không giới hạn,1713,53,3.09%,0,0.00%,4,2,7.55%,3.77%,43328.05,86656.11,4,2,629821,339500,173312,3.63,1.96,27.52%,51.05%,-,-,-,0,0
8,Tinh Dầu Khuếch Tán Thơm Phòng Aroma Story Dạng Cắm Que Phiên Bản Đặc Biệt Size 50ml/100ml/150ml [19],Tạm dừng,Dịch vụ Hiển thị Sản phẩm,18991903539,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,09/01/2026 00:00:00,Không giới hạn,1420,39,2.75%,0,0.00%,5,3,12.82%,7.69%,38971.01,64951.68,6,4,960950,960950,194855,4.93,4.93,20.28%,20.28%,-,-,-,0,0
9,Nến Thơm Thiên Nhiên Bộ Sưu Tập Little Things Aroma Story Size 50g [22],Tạm dừng,Dịch vụ Hiển thị Sản phẩm,24688342032,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,07/03/2026 00:00:00,Không giới hạn,1394,62,4.45%,0,0.00%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,40645,0.00,0.00,0.00%,0.00%,-,-,-,0,0
10,"Tinh Dầu Thơm Xông Phòng Aroma Story 10ml – Hơn 20 Mùi Hương Thiên Nhiên, Thư Giãn & Dễ Ngủ [4]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,41251385985,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,22/07/2025 00:00:00,Không giới hạn,938,16,1.71%,0,0.00%,4,2,25.00%,12.50%,19076.15,38152.30,9,4,668200,325920,76305,8.76,4.27,11.42%,23.41%,-,-,-,0,0
11,"Nến Thơm Cao Cấp Thư Giãn Dễ Ngủ Với Nhiều Hương, Cốc Thủy Tinh & Xi Măng Size 200g [18]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,29017694084,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,22/12/2025 00:00:00,Không giới hạn,681,17,2.50%,0,0.00%,2,2,11.76%,11.76%,67112.53,67112.53,2,2,692250,692250,134225,5.16,5.16,19.39%,19.39%,-,-,-,0,0
12,"[Hỏa Tốc HCM] Set Quà Tặng Nến Thơm Aroma Story Kèm Phụ Kiện – Quà Tặng Các Dịp Lễ, Sinh Nhật, Kỷ Niệm, Giáng Sinh [3]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,47704198205,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,07/03/2026 00:00:00,Không giới hạn,310,4,1.29%,0,0.00%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,4435,0.00,0.00,0.00%,0.00%,-,-,-,0,0
