Báo cáo Dịch vụ Hiển thị trả theo CPC - Shopee Việt Nam
Tên đăng nhập,aromastory_official
Tên gian hàng,Aroma Story - The Art Of Scent
Mã Người bán,727941567
Thời gian tạo báo cáo,05/07/2026 16:42
Khoảng thời gian,30/05/2026 - 30/05/2026

Thứ tự,Tên Dịch vụ Hiển thị,Trạng thái,Loại Dịch vụ Hiển thị,Mã sản phẩm,Cài đặt Đối tượng,Nội dung Dịch vụ Hiển thị,Phương thức đấu thầu,Vị trí,Ngày bắt đầu,Ngày kết thúc,Số lượt xem,Số lượt click,Tỷ Lệ Click,Add to Cart,Add to Cart Rate,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,Doanh số,Doanh số trực tiếp,Chi phí,ROAS,ROAS trực tiếp,ACOS,ACOS trực tiếp,Lượt xem Sản phẩm,Lượt clicks Sản phẩm,Tỷ lệ Click Sản phẩm,Voucher Amount,Vouchered Sales
1,TD 10ml - 1,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,03/04/2026 00:00:00,Không giới hạn,1240,17,1.37%,-,-,1,1,5.88%,5.88%,14191.77,14191.77,1,1,69000,69000,14192,4.86,4.86,20.57%,20.57%,-,-,-,0,0
2,Nến,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,04/05/2026 00:00:00,Không giới hạn,670,16,2.39%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,6053,0.00,0.00,0.00%,0.00%,-,-,-,0,0
3,Nước Hoa Nữ - 6 SP,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,30/05/2026 00:00:00,Không giới hạn,375,2,0.53%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,2926,0.00,0.00,0.00%,0.00%,-,-,-,0,0
4,Nước Hoa Nam - 4 SP,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,30/05/2026 00:00:00,Không giới hạn,269,0,0.00%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,1406,0.00,0.00,0.00%,0.00%,-,-,-,0,0
5,Tinh dầu 10ml - 2,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,12/05/2026 00:00:00,Không giới hạn,160,1,0.62%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,1205,0.00,0.00,0.00%,0.00%,-,-,-,0,0
6,Set Quà Other,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,08/05/2026 00:00:00,Không giới hạn,5701,114,2.00%,-,-,11,6,9.65%,5.26%,28234.95,51764.08,19,12,1759935,1489020,310585,5.67,4.79,17.65%,20.86%,-,-,-,71001,732000
7,Nến Top,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,10/05/2026 00:00:00,Không giới hạn,3950,101,2.56%,-,-,8,5,7.92%,4.95%,52325.55,83720.88,13,5,2264776,1515500,418604,5.41,3.62,18.48%,27.62%,-,-,-,205974,885000
8,XP All,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,02/04/2026 00:00:00,Không giới hạn,2380,41,1.72%,-,-,7,7,17.07%,17.07%,28725.26,28725.26,8,8,683560,683560,201077,3.40,3.40,29.42%,29.42%,-,-,-,23928,99000
9,TDKT Other,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,04/05/2026 00:00:00,Không giới hạn,1674,48,2.87%,-,-,7,2,14.58%,4.17%,34575.27,121013.43,11,2,1802022,320000,242027,7.45,1.32,13.43%,75.63%,-,-,-,42518,185000
10,XTP - 2,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,12/05/2026 00:00:00,Không giới hạn,427,5,1.17%,-,-,1,1,20.00%,20.00%,35854.59,35854.59,1,1,115000,115000,35855,3.21,3.21,31.18%,31.18%,-,-,-,23574,115000
11,XTP - 1,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,12/05/2026 00:00:00,Không giới hạn,395,3,0.76%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,2878,0.00,0.00,0.00%,0.00%,-,-,-,0,0
12,Tinh dầu 10ml - 3,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,12/05/2026 00:00:00,Không giới hạn,48,0,0.00%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00%,0.00%,-,-,-,0,0
13,"SET Quà ""NẾN THƠM KHẮC TÊN THEO YÊU CẦU"" Aroma Story, Dùng Làm Quà Tặng Dịp Đặc Biệt, Sinh Nhật, 20/10, Tốt Nghiệp,... [2]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,42325105860,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,14/11/2025 00:00:00,Không giới hạn,4424,77,1.74%,2,2.60%,5,5,6.49%,6.49%,37638.43,37638.43,5,5,981265,981265,188192,5.21,5.21,19.18%,19.18
