Báo cáo Dịch vụ Hiển thị trả theo CPC - Shopee Việt Nam
Tên đăng nhập,aromastory_official
Tên gian hàng,Aroma Story - The Art Of Scent
Mã Người bán,727941567
Thời gian tạo báo cáo,05/07/2026 16:27
Khoảng thời gian,26/05/2026 - 26/05/2026

Thứ tự,Tên Dịch vụ Hiển thị,Trạng thái,Loại Dịch vụ Hiển thị,Mã sản phẩm,Cài đặt Đối tượng,Nội dung Dịch vụ Hiển thị,Phương thức đấu thầu,Vị trí,Ngày bắt đầu,Ngày kết thúc,Số lượt xem,Số lượt click,Tỷ Lệ Click,Add to Cart,Add to Cart Rate,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,Doanh số,Doanh số trực tiếp,Chi phí,ROAS,ROAS trực tiếp,ACOS,ACOS trực tiếp,Lượt xem Sản phẩm,Lượt clicks Sản phẩm,Tỷ lệ Click Sản phẩm,Voucher Amount,Vouchered Sales
1,TD 10ml - 1,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,03/04/2026 00:00:00,Không giới hạn,1702,59,3.47%,-,-,2,2,3.39%,3.39%,36082.71,36082.71,2,2,108000,108000,72165,1.50,1.50,66.82%,66.82%,-,-,-,0,0
2,Nến,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,04/05/2026 00:00:00,Không giới hạn,1296,59,4.55%,-,-,5,3,8.47%,5.08%,27072.43,45120.71,5,3,649950,355950,135362,4.80,2.63,20.83%,38.03%,-,-,-,16902,59000
3,Tinh dầu 10ml - 2,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,12/05/2026 00:00:00,Không giới hạn,275,9,3.27%,-,-,1,1,11.11%,11.11%,12861.29,12861.29,1,1,69000,69000,12861,5.36,5.36,18.64%,18.64%,-,-,-,15371,69000
4,Set Quà Other,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,08/05/2026 00:00:00,Không giới hạn,3597,118,3.28%,-,-,4,3,3.39%,2.54%,26947.63,35930.17,5,3,559760,531760,107791,5.19,4.93,19.26%,20.27%,-,-,-,15397,150000
5,Nến Top,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,10/05/2026 00:00:00,Không giới hạn,1113,37,3.32%,-,-,3,3,8.11%,8.11%,50557.11,50557.11,3,3,1044600,1044600,151671,6.89,6.89,14.52%,14.52%,-,-,-,68658,385000
6,XP All,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,02/04/2026 00:00:00,Không giới hạn,1070,21,1.96%,-,-,1,1,4.76%,4.76%,63285.96,63285.96,3,3,177940,177940,63286,2.81,2.81,35.57%,35.57%,-,-,-,0,0
7,XTP - 1,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,12/05/2026 00:00:00,Không giới hạn,203,7,3.45%,-,-,2,2,28.57%,28.57%,5256.62,5256.62,2,2,209300,209300,10513,19.91,19.91,5.02%,5.02%,-,-,-,26737,115000
8,XTP - 2,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,12/05/2026 00:00:00,Không giới hạn,194,1,0.52%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,5547,0.00,0.00,0.00%,0.00%,-,-,-,0,0
9,TDKT Other,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,04/05/2026 00:00:00,Không giới hạn,170,7,4.12%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,2647,0.00,0.00,0.00%,0.00%,-,-,-,0,0
10,Tinh dầu 10ml - 3,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,12/05/2026 00:00:00,Không giới hạn,150,10,6.67%,-,-,2,1,20.00%,10.00%,17515.86,35031.73,3,2,233640,164640,35032,6.67,4.70,14.99%,21.28%,-,-,-,0,0
