Báo cáo Dịch vụ Hiển thị trả theo CPC - Shopee Việt Nam
Tên đăng nhập,aromastory_official
Tên gian hàng,Aroma Story - The Art Of Scent
Mã Người bán,727941567
Thời gian tạo báo cáo,30/06/2026 08:34
Khoảng thời gian,29/06/2026 - 29/06/2026

Thứ tự,Tên Dịch vụ Hiển thị,Trạng thái,Loại Dịch vụ Hiển thị,Mã sản phẩm,Cài đặt Đối tượng,Nội dung Dịch vụ Hiển thị,Phương thức đấu thầu,Vị trí,Ngày bắt đầu,Ngày kết thúc,Số lượt xem,Số lượt click,Tỷ Lệ Click,Add to Cart,Add to Cart Rate,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,Doanh số,Doanh số trực tiếp,Chi phí,ROAS,ROAS trực tiếp,ACOS,ACOS trực tiếp,Lượt xem Sản phẩm,Lượt clicks Sản phẩm,Tỷ lệ Click Sản phẩm,Voucher Amount,Vouchered Sales
1,Nến,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,04/05/2026 00:00:00,Không giới hạn,3105,95,3.06%,-,-,6,5,6.32%,5.26%,52928.24,63513.89,6,5,1764000,1474900,317569,5.55,4.64,18.00%,21.53%,-,-,-,0,0
2,Nến - Túi Đế Thiệp,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,15/06/2026 00:00:00,Không giới hạn,891,39,4.38%,-,-,1,1,2.56%,2.56%,21115.43,21115.43,1,1,109000,109000,21115,5.16,5.16,19.37%,19.37%,-,-,-,0,0
3,Nước Hoa Nam - 4 SP,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,30/05/2026 00:00:00,Không giới hạn,827,22,2.66%,-,-,2,2,9.09%,9.09%,77697.33,77697.33,2,2,584100,584100,155395,3.76,3.76,26.60%,26.60%,-,-,-,66743,295000
4,Tinh dầu 10ml - 2,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,12/05/2026 00:00:00,Không giới hạn,470,5,1.06%,-,-,1,1,20.00%,20.00%,25986.95,25986.95,1,1,79000,79000,25987,3.04,3.04,32.89%,32.89%,-,-,-,0,0
5,Set quà Nến thơm,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,15/06/2026 00:00:00,Không giới hạn,302,5,1.66%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,5041,0.00,0.00,0.00%,0.00%,-,-,-,0,0
6,Nước Hoa Nữ - 6 SP,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,30/05/2026 00:00:00,Không giới hạn,228,1,0.44%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,6497,0.00,0.00,0.00%,0.00%,-,-,-,0,0
7,TD 10ml - 1,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,03/04/2026 00:00:00,Không giới hạn,122,1,0.82%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,439,0.00,0.00,0.00%,0.00%,-,-,-,0,0
8,Tinh Dầu Khuếch Tán Thơm Phòng Aroma Story Nhiều Hương Size 50ml/100ml [36],Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,23677628005,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,15/06/2026 00:00:00,Không giới hạn,4335,144,3.32%,17,11.81%,13,13,9.03%,9.03%,45655.42,45655.42,15,15,3275100,3275100,593520,5.52,5.52,18.12%,18.12%,-,-,-,175500,585000
9,"SET Quà ""NẾN THƠM KHẮC TÊN THEO YÊU CẦU"" Aroma Story, Dùng Làm Quà Tặng Dịp Đặc Biệt, Sinh Nhật, 20/10, Tốt Nghiệp,... [2]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,42325105860,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,14/11/2025 00:00:00,Không giới hạn,3272,68,2.08%,1,1.47%,2,2,2.94%,2.94%,81330.66,81330.66,2,2,398000,398000,162661,2.45,2.45,40.87%,40.87%,-,-,-,45687,199000
10,Tinh Dầu Khuếch Tán Thơm Phòng Aroma Story Dạng Cắm Que Phiên Bản Đặc Biệt Size 50ml/100ml/150ml [23],Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,18991903539,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,15/06/2026 00:00:00,Không giới hạn,1439,41,2.85%,1,2.44%,4,2,9.76%,4.88%,26692.85,53385.71,4,2,653000,308000,106771,6.12,2.88,16.35%,34.67%,-,-,-,45650,118000
