Báo cáo Dịch vụ Hiển thị trả theo CPC - Shopee Việt Nam
Tên đăng nhập,aromastory_official
Tên gian hàng,Aroma Story - The Art Of Scent
Mã Người bán,727941567
Thời gian tạo báo cáo,05/07/2026 16:23
Khoảng thời gian,10/04/2026 - 10/04/2026

Thứ tự,Tên Dịch vụ Hiển thị,Trạng thái,Loại Dịch vụ Hiển thị,Mã sản phẩm,Cài đặt Đối tượng,Nội dung Dịch vụ Hiển thị,Phương thức đấu thầu,Vị trí,Ngày bắt đầu,Ngày kết thúc,Số lượt xem,Số lượt click,Tỷ Lệ Click,Add to Cart,Add to Cart Rate,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,Doanh số,Doanh số trực tiếp,Chi phí,ROAS,ROAS trực tiếp,ACOS,ACOS trực tiếp,Lượt xem Sản phẩm,Lượt clicks Sản phẩm,Tỷ lệ Click Sản phẩm,Voucher Amount,Vouchered Sales
1,TD 10ml - 1,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,03/04/2026 00:00:00,Không giới hạn,457,3,0.66%,-,-,1,0,33.33%,0.00%,11112.46,0.00,1,0,99000,0,11112,8.91,0.00,11.22%,0.00%,-,-,-,0,0
2,"SET Quà ""NẾN THƠM KHẮC TÊN THEO YÊU CẦU"" Aroma Story, Dùng Làm Quà Tặng Dịp Đặc Biệt, Sinh Nhật, 20/10, Tốt Nghiệp,... [2]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,42325105860,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,14/11/2025 00:00:00,Không giới hạn,983,22,2.24%,0,0.00%,4,3,18.18%,13.64%,25000.00,33333.33,6,5,959030,959030,100000,9.59,9.59,10.43%,10.43%,-,-,-,47111,199000
3,"Set Quà Tặng Nến Thơm Cho Người Yêu, Kỷ Niệm, Sinh Nhật, Tốt Nghiệp Aroma Story [27]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,18677267585,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,07/03/2026 00:00:00,Không giới hạn,4978,87,1.75%,0,0.00%,2,2,2.30%,2.30%,64971.32,64971.32,2,2,246001,246001,129943,1.89,1.89,52.82%,52.82%,-,-,-,0,0
4,Nến Thơm Thiên Nhiên Bộ Sưu Tập Little Things Aroma Story Size 50g [22],Tạm dừng,Dịch vụ Hiển thị Sản phẩm,24688342032,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,07/03/2026 00:00:00,Không giới hạn,2338,82,3.51%,0,0.00%,7,2,8.54%,2.44%,24066.28,84231.97,9,4,729295,378155,168464,4.33,2.24,23.10%,44.55%,-,-,-,4838,138155
5,"Nến Thơm Cao Cấp Aroma Story Nhiều Hương Cốc Gốm Sứ, Xi Măng, Thủy Tinh Size 100g - 250g [28]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,18782963681,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,09/04/2026 00:00:00,Không giới hạn,1286,38,2.95%,0,0.00%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,99581,0.00,0.00,0.00%,0.00%,-,-,-,0,0
6,"Nến Thơm Cao Cấp Thư Giãn Dễ Ngủ Với Nhiều Hương, Cốc Thủy Tinh & Xi Măng Size 200g [18]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,29017694084,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,22/12/2025 00:00:00,Không giới hạn,907,21,2.32%,0,0.00%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,98721,0.00,0.00,0.00%,0.00%,-,-,-,0,0
7,"Xịt Thơm Phòng, Quần Áo, Ô Tô  Aroma Story – Khử Mùi, Lưu Hương Lâu, Nhiều Hương Size  200ml [10]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,23732772285,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,02/04/2026 00:00:00,Không giới hạn,858,12,1.40%,0,0.00%,2,1,16.67%,8.33%,13823.31,27646.62,2,1,111550,0,27647,4.03,0.00,24.78%,0.00%,-,-,-,0,0
8,"Tinh Dầu Thơm Xông Phòng Aroma Story 10ml – Hơn 20 Mùi Hương Thiên Nhiên, Thư Giãn & Dễ Ngủ [4]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,41251385985,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,22/07/2025 00:00:00,Không giới hạn,815,22,2.70%,0,0.00%,8,4,36.36%,18.18%,12500.00,25000.00,11,7,969342,551669,100000,9.69,5.52,10.32%,18.13%,-,-,-,0,0
9,Tinh Dầu Khuếch Tán Thơm Phòng Aroma Story Dạng Cắm Que Phiên Bản Đặc Biệt Size 50ml/100ml/150ml [19],Tạm dừng,Dịch vụ Hiển thị Sản phẩm,18991903539,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,09/01/2026 00:00:00,Không giới hạn,639,15,2.35%,0,0.00%,1,1,6.67%,6.67%,105457.77,105457.77,1,1,179450,179450,105458,1.70,1.70,58.77%,58.77%,-,-,-,0,0
10,"[HOT] Set Quà Tặng Nến Thơm Aroma Story Dành Tặng Người Yêu, Sinh Nhật, Kỷ Niệm [12]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,19589599625,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,07/03/2026 00:00:00,Không giới hạn,572,7,1.22%,0,0.00%,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,9767,0.00,0.00,0.00%,0.00%,-,-,-,0,0
11,"Nến Thơm Cao Cấp Aroma Story Nhiều Hương Cốc Gốm Sứ, Xi Măng, Thủy Tinh Size 100g - 250g [27]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,18782963681,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,07/03/2026 00:00:00,Không giới hạn,5,0,0.00%,0,-,2,1,0.00%,0.00%,0.00,0.00,4,2,365750,332500,0,0.00,0.00,0.00%,0.00%,-,-,-,0,0
12,"Nến Thơm Quà Tặng Aroma Story Cho Bạn Bè, Người Yêu Nhân Dịp Sinh Nhật, Kỷ Niệm Và Tốt Nghiệp [22]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,28531126924,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,05/02/2026 00:00:00,Không giới hạn,1,0,0.00%,0,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00%,0.00%,-,-,-,0,0
13,Tinh Dầu Khuếch Tán Thơm Phòng Aroma Story Nhiều Hương Size 50ml/100ml [27],Đã dừng,Dịch vụ Hiển thị Sản phẩm,23677628005,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,04/04/2026 00:00:00,02/06/2026 11:44:52,2704,96,3.55%,0,0.00%,23,17,23.96%,17.71%,34782.61,47058.82,29,23,4664899,4317933,800000,5.83,5.40,17.15%,18.53%,-,-,-,0,0
