Báo cáo Dịch vụ Hiển thị trả theo CPC - Shopee Việt Nam
Tên đăng nhập,aromastory_official
Tên gian hàng,Aroma Story - The Art Of Scent
Mã Người bán,727941567
Thời gian tạo báo cáo,05/07/2026 16:25
Khoảng thời gian,16/04/2026 - 16/04/2026

Thứ tự,Tên Dịch vụ Hiển thị,Trạng thái,Loại Dịch vụ Hiển thị,Mã sản phẩm,Cài đặt Đối tượng,Nội dung Dịch vụ Hiển thị,Phương thức đấu thầu,Vị trí,Ngày bắt đầu,Ngày kết thúc,Số lượt xem,Số lượt click,Tỷ Lệ Click,Add to Cart,Add to Cart Rate,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,Doanh số,Doanh số trực tiếp,Chi phí,ROAS,ROAS trực tiếp,ACOS,ACOS trực tiếp,Lượt xem Sản phẩm,Lượt clicks Sản phẩm,Tỷ lệ Click Sản phẩm,Voucher Amount,Vouchered Sales
1,TD 10ml - 1,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,03/04/2026 00:00:00,Không giới hạn,405,3,0.74%,-,-,1,1,33.33%,33.33%,1621.52,1621.52,1,1,99000,99000,1622,61.05,61.05,1.64%,1.64%,-,-,-,0,0
2,XP All,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,02/04/2026 00:00:00,Không giới hạn,290,3,1.03%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,3390,0.00,0.00,0.00%,0.00%,-,-,-,0,0
3,XP Other 01,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,02/04/2026 00:00:00,Không giới hạn,171,1,0.58%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,449,0.00,0.00,0.00%,0.00%,-,-,-,0,0
4,"SET Quà ""NẾN THƠM KHẮC TÊN THEO YÊU CẦU"" Aroma Story, Dùng Làm Quà Tặng Dịp Đặc Biệt, Sinh Nhật, 20/10, Tốt Nghiệp,... [2]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,42325105860,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,14/11/2025 00:00:00,Không giới hạn,3354,59,1.76%,0,0.00%,2,1,3.39%,1.69%,50478.99,100957.97,2,1,476230,193030,100958,4.72,1.91,21.20%,52.30%,-,-,-,0,0
5,"Set Quà Tặng Nến Thơm Cho Người Yêu, Kỷ Niệm, Sinh Nhật, Tốt Nghiệp Aroma Story [27]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,18677267585,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,07/03/2026 00:00:00,Không giới hạn,6359,128,2.01%,0,0.00%,8,6,6.25%,4.69%,28328.26,37771.02,9,6,954230,719900,226626,4.21,3.18,23.75%,31.48%,-,-,-,33153,130000
6,"Nến Thơm Cao Cấp Aroma Story Nhiều Hương Cốc Gốm Sứ, Xi Măng, Thủy Tinh Size 100g - 250g [28]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,18782963681,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,09/04/2026 00:00:00,Không giới hạn,4051,125,3.09%,0,0.00%,18,10,14.40%,8.00%,30555.56,55000.00,22,14,3419950,3044700,550000,6.22,5.54,16.08%,18.06%,-,-,-,0,0
7,Nến Thơm Thiên Nhiên Bộ Sưu Tập Little Things Aroma Story Size 50g [22],Tạm dừng,Dịch vụ Hiển thị Sản phẩm,24688342032,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,07/03/2026 00:00:00,Không giới hạn,2034,70,3.44%,0,0.00%,6,5,8.57%,7.14%,26821.38,32185.66,9,8,717700,591600,160928,4.46,3.68,22.42%,27.20%,-,-,-,22320,255000
8,"Xịt Thơm Phòng, Quần Áo, Ô Tô  Aroma Story – Khử Mùi, Lưu Hương Lâu, Nhiều Hương Size  200ml [10]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,23732772285,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,02/04/2026 00:00:00,Không giới hạn,1318,11,0.83%,0,0.00%,2,2,18.18%,18.18%,17568.96,17568.96,2,2,111550,111550,35138,3.17,3.17,31.50%,31.50%,-,-,-,0,0
9,Tinh Dầu Khuếch Tán Thơm Phòng Aroma Story Dạng Cắm Que Phiên Bản Đặc Biệt Size 50ml/100ml/150ml [19],Tạm dừng,Dịch vụ Hiển thị Sản phẩm,18991903539,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,09/01/2026 00:00:00,Không giới hạn,1237,19,1.54%,0,0.00%,2,2,10.53%,10.53%,40398.87,40398.87,2,2,358900,358900,80798,4.44,4.44,22.51%,22.51%,-,-,-,0,0
10,"Nến Thơm Cao Cấp Thư Giãn Dễ Ngủ Với Nhiều Hương, Cốc Thủy Tinh & Xi Măng Size 200g [18]",Tạm dừng,Dịch vụ Hiển thị Sản phẩm,29017694084,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,22/12/2025 00:00:00,Không giới hạn,644,20,3.11%,0,0.00%,2,1,10.00%,5.00%,68688.93,137377.85,2,1,591950,308750,137378,4.31,2.25,23.21%,44.49%,-,-,-,0,0
