Báo cáo Dịch vụ Hiển thị trả theo CPC - Shopee Việt Nam
Tên đăng nhập,aromastory.official
Tên gian hàng,Aroma Story - Góc Hương Thơm
Mã Người bán,434961385
Thời gian tạo báo cáo,05/07/2026 15:52
Khoảng thời gian,05/06/2026 - 05/06/2026

Thứ tự,Tên Dịch vụ Hiển thị,Trạng thái,Loại Dịch vụ Hiển thị,Mã sản phẩm,Cài đặt Đối tượng,Nội dung Dịch vụ Hiển thị,Phương thức đấu thầu,Vị trí,Ngày bắt đầu,Ngày kết thúc,Số lượt xem,Số lượt click,Tỷ Lệ Click,Add to Cart,Add to Cart Rate,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,Doanh số,Doanh số trực tiếp,Chi phí,ROAS,ROAS trực tiếp,ACOS,ACOS trực tiếp,Lượt xem Sản phẩm,Lượt clicks Sản phẩm,Tỷ lệ Click Sản phẩm,Voucher Amount,Vouchered Sales
1,Set Quà Other 01,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,19/12/2025 00:00:00,Không giới hạn,1827,27,1.48%,-,-,1,1,3.70%,3.70%,25032.74,25032.74,1,1,139010,139010,25033,5.55,5.55,18.01%,18.01%,-,-,-,0,0
2,Nến Other,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,25/09/2025 00:00:00,Không giới hạn,788,18,2.28%,-,-,3,2,16.67%,11.11%,10952.05,16428.08,4,3,208164,185264,32856,6.34,5.64,15.78%,17.73%,-,-,-,0,0
3,Nến Thơm - 2,Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,03/04/2026 00:00:00,Không giới hạn,354,10,2.82%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,15322,0.00,0.00,0.00%,0.00%,-,-,-,0,0
4,Tinh dầu - 2,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,12/05/2026 00:00:00,Không giới hạn,820,9,1.10%,-,-,2,2,22.22%,22.22%,34141.43,34141.43,3,3,270370,270370,68283,3.96,3.96,25.26%,25.26%,-,-,-,0,0
5,10ml Other,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,31/10/2025 00:00:00,Không giới hạn,695,8,1.15%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,16134,0.00,0.00,0.00%,0.00%,-,-,-,0,0
6,Nước hoa 10ml,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,03/01/2026 00:00:00,Không giới hạn,646,13,2.01%,-,-,1,1,7.69%,7.69%,41219.91,41219.91,1,1,178710,178710,41220,4.34,4.34,23.07%,23.07%,-,-,-,0,0
7,TDKT - Top,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,08/05/2026 00:00:00,Không giới hạn,472,6,1.27%,-,-,1,1,16.67%,16.67%,35125.23,35125.23,1,1,185000,185000,35125,5.27,5.27,18.99%,18.99%,-,-,-,0,0
8,TDKT - Other,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,15/05/2026 00:00:00,Không giới hạn,193,17,8.81%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,45588,0.00,0.00,0.00%,0.00%,-,-,-,55500,185000
9,Tinh dầu - 3,Tạm dừng,Dịch vụ Hiển thị Sản phẩm,-,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,-,12/05/2026 00:00:00,Không giới hạn,133,1,0.75%,-,-,0,0,0.00%,0.00%,0.00,0.00,0,0,0,0,5183,0.00,0.00,0.00%,0.00%,-,-,-,0,0
10,"[HOT DEAL 10ml 39K - 100ml 149K] Nước Hoa Tóc Aroma Story Giúp Thơm Mượt Tóc, Tránh Bết, Khử Mùi, Size 10ml/100ml [20]",Đang diễn ra,Dịch vụ Hiển thị Sản phẩm,23623269794,-,-,Tối đa Doanh thu Tùy chỉnh ROAS,Tất cả,26/03/2026 00:00:00,Không giới hạn,744,27,3.63%,4,14.81%,4,3,14.81%,11.11%,8450.73,11267.63,4,3,162000,117000,33803,4.79,3.46,20.87%,28.89%,-,-,-,2810,39000
